Время,Температура,Мощность,Траффик,Нагрузка,Объект
2018-08-31 03:07:00,294.67333333333335,3530,4988,42.63800000000001,Главный
2018-08-31 03:08:00,250.54999999999998,5337,5590,46.47442,Вспомогательный
2018-08-31 03:08:00,288.88375,3290,5070,42.80778,Главный
2018-08-31 03:09:00,258.06083333333333,5316,5415,46.75658,Вспомогательный
2018-08-31 03:09:00,294.3854166666667,3176,5899,42.77434,Главный
2018-08-31 03:10:00,258.88750000000005,5810,5354,46.70955,Вспомогательный
2018-08-31 03:10:00,284.67375000000004,2420,5247,42.60411,Главный
2018-08-31 03:11:00,263.68,6400,5196,47.70079000000001,Вспомогательный
2018-08-31 03:11:00,282.98583333333335,1406,5275,40.85649,Главный
2018-08-31 03:12:00,256.1275,6496,5163,47.25114,Вспомогательный
2018-08-31 03:12:00,280.08958333333334,731,5142,40.8409,Главный
2018-08-31 03:13:00,269.025,6197,5134,47.47804,Вспомогательный
2018-08-31 03:13:00,284.16333333333336,471,5154,42.56019000000001,Главный
2018-08-31 03:14:00,263.96750000000003,5241,5139,46.70564,Вспомогательный
2018-08-31 03:14:00,278.56374999999997,374,5112,42.82085,Главный
2018-08-31 03:15:00,271.715,3850,5229,46.65103,Вспомогательный
2018-08-31 03:15:00,283.99666666666667,404,5276,42.75055,Главный
2018-08-31 03:16:00,272.2441666666667,3441,5143,46.87,Вспомогательный
2018-08-31 03:16:00,282.89624999999995,818,5350,42.6554,Главный
2018-08-31 03:17:00,273.36416666666673,3196,5141,46.45848,Вспомогательный
2018-08-31 03:17:00,282.88291666666663,2854,5506,42.60723,Главный
2018-08-31 03:18:00,271.32666666666665,2728,5235,47.55331,Вспомогательный
2018-08-31 03:18:00,280.2970833333333,5227,5413,42.56428,Главный
2018-08-31 03:19:00,275.2091666666667,1797,5331,48.14518,Вспомогательный
2018-08-31 03:19:00,281.3883333333334,5950,5453,42.6413,Главный
2018-08-31 03:20:00,273.27,1420,5355,49.74236,Вспомогательный
2018-08-31 03:20:00,278.1508333333333,5211,5368,42.66011,Главный
2018-08-31 03:21:00,276.12666666666667,855,5383,49.7391,Вспомогательный
2018-08-31 03:21:00,283.36041666666665,4584,5310,42.69284,Главный
2018-08-31 03:22:00,275.1425,639,5381,44.76883,Вспомогательный
2018-08-31 03:22:00,278.0175,4512,5186,42.50988,Главный
2018-08-31 03:23:00,275.29333333333335,494,5417,49.44709,Вспомогательный
2018-08-31 03:23:00,281.1508333333333,4796,5221,42.20576,Главный
2018-08-31 03:24:00,274.97583333333336,477,5417,49.44709,Вспомогательный
2018-08-31 03:24:00,276.2249583333333,4941,5022,42.06332,Главный
2018-08-31 03:25:00,275.4116666666667,806,5374,53.97561999999999,Вспомогательный
2018-08-31 03:25:00,277.87625,5053,4910,42.10035,Главный
2018-08-31 03:26:00,274.7458333333334,1430,5352,51.37765,Вспомогательный
2018-08-31 03:26:00,274.12708333333336,5367,4841,42.02693,Главный
2018-08-31 03:27:00,275.9291666666667,2062,5285,46.07653,Вспомогательный
2018-08-31 03:27:00,276.9785648148148,5684,4849,41.77732,Главный
2018-08-31 03:28:00,274.20416666666665,3277,5292,52.30016,Вспомогательный
2018-08-31 03:28:00,274.6743518518519,5868,4812,41.51426,Главный
2018-08-31 03:29:00,274.09583333333336,3569,5255,46.8632,Вспомогательный
2018-08-31 03:29:00,274.81874999999997,5309,4772,40.91682,Главный
2018-08-31 03:30:00,273.13883333333337,3857,5237,48.1875,Вспомогательный
2018-08-31 03:30:00,273.0075833333334,4616,4773,41.18754000000001,Главный
2018-08-31 03:31:00,273.30275,4112,5241,49.67524,Вспомогательный
2018-08-31 03:31:00,275.9561764705882,3713,4675,40.99496,Главный
2018-08-31 03:32:00,271.1040833333334,4259,5142,46.30808,Вспомогательный
2018-08-31 03:32:00,274.7627124183006,3344,4653,40.61889,Главный
2018-08-31 03:33:00,271.7483333333333,4542,5290,41.81514,Вспомогательный
2018-08-31 03:33:00,274.6802777777778,3374,4583,40.85361,Главный
2018-08-31 03:34:00,271.1,4802,5390,48.08602,Вспомогательный
2018-08-31 03:34:00,274.77400000000006,3117,4572,40.99825,Главный
2018-08-31 03:35:00,270.12083333333334,4598,5496,45.13795,Вспомогательный
2018-08-31 03:35:00,277.4651666666667,2271,4489,40.2884,Главный
2018-08-31 03:36:00,266.99916666666667,4398,5530,40.50442,Вспомогательный
2018-08-31 03:36:00,273.78197916666664,1412,4474,40.46574,Главный
2018-08-31 03:37:00,270.85083333333336,4133,5475,46.6838,Вспомогательный
2018-08-31 03:37:00,284.0084375,831,4491,40.5613,Главный
2018-08-31 03:38:00,269.56583333333333,3640,5360,43.00349,Вспомогательный
2018-08-31 03:38:00,278.2675,665,4491,40.88224,Главный
2018-08-31 03:39:00,270.03583333333336,2979,5270,41.38325,Вспомогательный
2018-08-31 03:39:00,278.8919444444444,423,4554,40.62936,Главный
2018-08-31 03:40:00,268.995,2706,5235,41.33075,Вспомогательный
2018-08-31 03:40:00,274.6442866941015,459,4637,40.64555,Главный
2018-08-31 03:41:00,267.8925,2705,5231,44.42069,Вспомогательный
2018-08-31 03:41:00,274.53043209876546,876,4670,40.6031,Главный
2018-08-31 03:42:00,265.6416666666667,2714,5282,48.19648,Вспомогательный
2018-08-31 03:42:00,274.4943827160494,1560,4641,40.0521,Главный
2018-08-31 03:43:00,274.1533333333333,2047,5148,48.09084,Вспомогательный
2018-08-31 03:43:00,274.4583333333333,2004,4603,40.00966,Главный
2018-08-31 03:44:00,274.31416666666667,1216,5121,48.27851,Вспомогательный
2018-08-31 03:44:00,274.42228395061727,2806,4580,40.32225,Главный
2018-08-31 03:45:00,274.59166666666664,761,4951,46.43913,Вспомогательный
2018-08-31 03:45:00,274.3862345679012,3514,4593,40.77938,Главный
2018-08-31 03:46:00,266.6975,525,4824,47.88098,Вспомогательный
2018-08-31 03:46:00,274.3501851851851,3971,4703,40.54812,Главный
2018-08-31 03:47:00,263.2258333333333,324,4777,46.1209,Вспомогательный
2018-08-31 03:47:00,274.3141358024691,4198,4760,40.86633,Главный
2018-08-31 03:48:00,260.3108333333334,273,4840,46.03375,Вспомогательный
2018-08-31 03:48:00,274.2780864197531,4310,4650,41.63428,Главный
2018-08-31 03:49:00,262.91,433,5060,43.72297,Вспомогательный
2018-08-31 03:49:00,274.2420370370371,4262,4653,41.78852,Главный
2018-08-31 03:50:00,259.5375,850,5106,45.0406,Вспомогательный
2018-08-31 03:50:00,274.205987654321,4280,4757,41.39332,Главный
2018-08-31 03:51:00,265.62333333333333,1242,5106,45.0406,Вспомогательный
2018-08-31 03:51:00,274.16993827160496,4188,4884,41.27996,Главный
2018-08-31 03:52:00,265.30250000000007,1829,5216,43.40337,Вспомогательный
2018-08-31 03:52:00,274.13388888888886,4305,5013,41.87336,Главный
2018-08-31 03:53:00,274.0978395061729,4134,5033,42.24219,Главный
2018-08-31 03:53:00,272.845,2638,5120,44.05767,Вспомогательный
2018-08-31 03:54:00,274.0617901234568,3920,5105,42.56064,Главный
2018-08-31 03:54:00,268.3475,3501,5159,41.73289000000001,Вспомогательный
2018-08-31 03:55:00,274.02574074074073,3567,5128,42.0956,Главный
2018-08-31 03:55:00,266.85749999999996,4300,5330,46.6514,Вспомогательный
2018-08-31 03:56:00,273.9896913580247,3362,5130,42.75272,Главный
2018-08-31 03:56:00,264.98583333333335,4661,5304,43.85002,Вспомогательный
2018-08-31 03:57:00,273.9536419753087,3378,5144,42.60306,Главный
2018-08-31 03:57:00,272.2141666666667,3956,5213,46.28731,Вспомогательный
2018-08-31 03:58:00,273.91759259259265,3167,5168,42.73111,Главный
2018-08-31 03:58:00,270.5625,3932,5178,45.44612,Вспомогательный
2018-08-31 03:59:00,273.8815432098766,2511,5098,43.0245,Главный
2018-08-31 03:59:00,266.42666666666673,3920,5109,45.16059,Вспомогательный
2018-08-31 04:00:00,272.93667009602194,1406,5118,42.71981,Главный
2018-08-31 04:00:00,257.7575,3938,4923,45.72988,Вспомогательный
2018-08-31 04:01:00,274.4291666666667,868,5187,42.77176,Главный
2018-08-31 04:01:00,260.8958333333333,3768,4942,44.04372,Вспомогательный
2018-08-31 04:02:00,270.84166666666664,678,5149,42.83791,Главный
2018-08-31 04:02:00,257.69916666666666,3378,4873,41.72975,Вспомогательный
2018-08-31 04:03:00,272.7504166666667,392,5173,42.45506,Главный
2018-08-31 04:03:00,265.29166666666663,2842,4885,49.07241,Вспомогательный
2018-08-31 04:04:00,270.16499999999996,365,5173,42.45506,Главный
2018-08-31 04:04:00,267.7608333333333,2692,4869,49.82392,Вспомогательный
2018-08-31 04:05:00,278.45833333333337,529,5178,42.62515,Главный
2018-08-31 04:05:00,277.74583333333334,2194,4808,45.80635,Вспомогательный
2018-08-31 04:06:00,278.9058333333333,984,5178,42.62515,Главный
2018-08-31 04:06:00,276.31416666666667,1696,4763,46.08809,Вспомогательный
2018-08-31 04:07:00,276.71999999999997,1196,5018,42.69266,Главный
2018-08-31 04:07:00,277.065,1107,4756,42.53204,Вспомогательный
2018-08-31 04:08:00,275.17749999999995,1850,4990,42.63818,Главный
2018-08-31 04:08:00,273.97083333333336,652,4731,47.7002,Вспомогательный
2018-08-31 04:09:00,276.4891666666667,2713,4901,42.77944,Главный
2018-08-31 04:09:00,274.62833333333333,350,4780,45.33288,Вспомогательный
2018-08-31 04:10:00,270.7716666666667,3534,4850,42.56831,Главный
2018-08-31 04:10:00,271.7208333333333,321,4858,48.07118,Вспомогательный
2018-08-31 04:11:00,267.02750000000003,3856,4809,42.77822000000001,Главный
2018-08-31 04:11:00,277.6028333333333,333,5022,45.39621,Вспомогательный
2018-08-31 04:12:00,262.9825,4037,4817,43.01221,Главный
2018-08-31 04:12:00,271.7779583333334,860,5220,44.93895,Вспомогательный
2018-08-31 04:13:00,269.0625,4522,4932,42.71534000000001,Главный
2018-08-31 04:13:00,272.3414166666666,2796,5424,46.52161,Вспомогательный
2018-08-31 04:14:00,269.94666666666666,4468,4919,42.58661,Главный
2018-08-31 04:14:00,265.64200000000005,5721,5395,47.67578,Вспомогательный
2018-08-31 04:15:00,280.175,4351,4988,42.67854000000001,Главный
2018-08-31 04:15:00,270.67083333333335,6799,5442,44.97409,Вспомогательный
2018-08-31 04:16:00,275.915,4466,4922,42.34802,Главный
2018-08-31 04:16:00,269.376,5726,5542,47.57411,Вспомогательный
2018-08-31 04:17:00,279.59083333333336,4313,4807,41.85042,Главный
2018-08-31 04:17:00,276.3003333333333,4865,5517,50.49614,Вспомогательный
2018-08-31 04:18:00,273.71999999999997,4012,4732,41.94079,Главный
2018-08-31 04:18:00,273.3726666666667,4254,5428,49.11285,Вспомогательный
2018-08-31 04:19:00,282.44416666666666,3658,4570,42.46576,Главный
2018-08-31 04:19:00,283.7515833333334,4454,5419,51.01908,Вспомогательный
2018-08-31 04:20:00,279.15000000000003,3151,4555,42.01432,Главный
2018-08-31 04:20:00,275.4726666666666,4810,5246,50.17636,Вспомогательный
2018-08-31 04:21:00,281.0195833333333,2708,4658,42.05665,Главный
2018-08-31 04:21:00,281.40866666666665,2040,5240,46.89063,Вспомогательный
2018-08-31 04:22:00,278.54720833333334,1930,4499,41.87364,Главный
2018-08-31 04:22:00,275.1141666666666,4224,5177,45.49487,Вспомогательный
2018-08-31 04:23:00,275.5710833333333,1282,4492,41.53951,Главный
2018-08-31 04:23:00,286.3790000000001,5895,5100,51.35217,Вспомогательный
2018-08-31 04:24:00,271.5358333333333,651,4497,41.3394,Главный
2018-08-31 04:24:00,285.7204166666666,6968,5100,51.35217,Вспомогательный
2018-08-31 04:25:00,270.99291666666664,434,4611,41.01812,Главный
2018-08-31 04:25:00,284.9009166666668,6134,5001,50.16032,Вспомогательный
2018-08-31 04:26:00,269.1266666666666,355,4514,41.21592,Главный
2018-08-31 04:26:00,275.5505,4586,4880,51.88128,Вспомогательный
2018-08-31 04:27:00,279.51499999999993,348,4565,41.13946,Главный
2018-08-31 04:27:00,284.77416666666664,3249,4797,49.52737,Вспомогательный
2018-08-31 04:28:00,280.1533333333333,924,4526,41.27507,Главный
2018-08-31 04:28:00,277.32916666666665,2699,4825,49.07677,Вспомогательный
2018-08-31 04:29:00,277.92583333333334,3025,4618,41.31822,Главный
2018-08-31 04:29:00,282.12000000000006,2318,4819,45.43261,Вспомогательный
2018-08-31 04:30:00,274.445,5546,4839,41.935,Главный
2018-08-31 04:30:00,273.935,1668,4858,47.8742,Вспомогательный
2018-08-31 04:31:00,270.21750000000003,6383,4984,41.04022,Главный
2018-08-31 04:31:00,273.0833333333333,1060,4869,46.34452,Вспомогательный
2018-08-31 04:32:00,265.65416666666664,5642,5071,41.06938,Главный
2018-08-31 04:32:00,270.2716666666667,554,4934,46.71288,Вспомогательный
2018-08-31 04:33:00,268.67,4714,5235,40.63155,Главный
2018-08-31 04:33:00,269.1525,333,5059,45.49502,Вспомогательный
2018-08-31 04:34:00,259.8933333333334,4216,5354,40.61006,Главный
2018-08-31 04:34:00,265.1283333333333,249,4999,47.37614,Вспомогательный
2018-08-31 04:35:00,262.23499999999996,4440,5418,40.71632,Главный
2018-08-31 04:35:00,271.865,337,4987,43.11725,Вспомогательный
2018-08-31 04:36:00,261.5525,4673,5353,41.3685,Главный
2018-08-31 04:36:00,269.84,886,4986,44.13074,Вспомогательный
2018-08-31 04:37:00,272.4183333333333,4494,5415,41.6203,Главный
2018-08-31 04:37:00,273.1483333333333,3026,4898,39.38786,Вспомогательный
2018-08-31 04:38:00,272.6329166666667,4811,5371,42.44434,Главный
2018-08-31 04:38:00,270.53249999999997,5875,4822,43.78494,Вспомогательный
2018-08-31 04:39:00,275.3773333333333,5245,5345,42.62651,Главный
2018-08-31 04:39:00,277.43,6019,4807,44.68542,Вспомогательный
2018-08-31 04:40:00,267.94208333333336,6163,5321,42.80326,Главный
2018-08-31 04:40:00,275.92833333333334,5752,4728,42.52354,Вспомогательный
2018-08-31 04:41:00,265.03416666666664,5603,5242,42.81213,Главный
2018-08-31 04:41:00,276.41833333333335,5085,4695,40.94799,Вспомогательный
2018-08-31 04:42:00,260.20916666666665,4077,5211,42.46602,Главный
2018-08-31 04:42:00,271.3025,4450,4634,38.65465,Вспомогательный
2018-08-31 04:43:00,267.62499999999994,3247,5192,42.31789000000001,Главный
2018-08-31 04:43:00,272.6166666666667,4631,4712,37.51483,Вспомогательный
2018-08-31 04:44:00,268.2025,2835,5220,42.6375,Главный
2018-08-31 04:44:00,266.49833333333333,4760,4785,39.24599,Вспомогательный
2018-08-31 04:45:00,265.7975,2615,5160,42.66798,Главный
2018-08-31 04:45:00,269.34833333333336,4840,4826,38.3471,Вспомогательный
2018-08-31 04:46:00,262.4604166666667,1823,5187,42.65478,Главный
2018-08-31 04:46:00,263.7583333333333,5197,4877,38.32085,Вспомогательный
2018-08-31 04:47:00,271.52500000000003,1117,5242,42.3876,Главный
2018-08-31 04:47:00,270.45166666666665,5901,4902,40.39056,Вспомогательный
2018-08-31 04:48:00,270.3425,571,5239,42.53315,Главный
2018-08-31 04:48:00,271.1175,6907,4927,42.18679,Вспомогательный
2018-08-31 04:49:00,274.6883333333333,394,5123,42.40822,Главный
2018-08-31 04:49:00,276.79333333333335,6371,4927,38.91956,Вспомогательный
2018-08-31 04:50:00,267.80249999999995,284,5126,42.83891,Главный
2018-08-31 04:50:00,277.04249999999996,4649,4907,39.36415,Вспомогательный
2018-08-31 04:51:00,271.4383333333334,340,5230,42.81372,Главный
2018-08-31 04:51:00,284.56,3367,4819,41.83306,Вспомогательный
2018-08-31 04:52:00,271.9541666666667,940,5258,42.82385,Главный
2018-08-31 04:52:00,283.5983333333333,3028,4784,40.79873,Вспомогательный
2018-08-31 04:53:00,274.62083333333334,3184,5322,42.72563,Главный
2018-08-31 04:53:00,286.02,3047,4701,41.61737,Вспомогательный
2018-08-31 04:54:00,274.40000000000003,5702,5328,42.60749000000001,Главный
2018-08-31 04:54:00,273.6233333333334,1953,4827,43.18524,Вспомогательный
2018-08-31 04:55:00,274.0266666666667,6573,5326,42.27403,Главный
2018-08-31 04:55:00,279.0808333333334,1084,4623,42.38484,Вспомогательный
2018-08-31 04:56:00,271.7608333333333,5841,5232,42.3965,Главный
2018-08-31 04:56:00,270.5883333333333,599,4688,44.11108,Вспомогательный
2018-08-31 04:57:00,269.66,4766,5112,41.67066,Главный
2018-08-31 04:57:00,271.85083333333336,363,4710,45.75626,Вспомогательный
2018-08-31 04:58:00,259.46166666666664,4478,5030,41.97721,Главный
2018-08-31 04:58:00,269.42333333333335,303,4777,44.35349,Вспомогательный
2018-08-31 04:59:00,257.4841666666666,4741,4908,41.75511,Главный
2018-08-31 04:59:00,269.4183333333333,349,4833,42.33043,Вспомогательный
2018-08-31 05:00:00,252.70166666666668,4996,5020,41.71062,Главный
2018-08-31 05:00:00,260.22416666666663,919,4931,44.56107,Вспомогательный
2018-08-31 05:01:00,253.7208333333333,4832,4980,41.19284,Главный
2018-08-31 05:01:00,263.7416666666667,2989,4942,44.20847,Вспомогательный
2018-08-31 05:02:00,249.62499999999997,4985,4903,40.66892,Главный
2018-08-31 05:02:00,260.9208333333333,5979,4943,44.62909000000001,Вспомогательный
2018-08-31 05:03:00,252.82083333333335,5672,4910,41.24056,Главный
2018-08-31 05:03:00,265.4591666666667,6641,4951,44.68041,Вспомогательный
2018-08-31 05:04:00,255.29958333333335,6373,4910,41.24056,Главный
2018-08-31 05:04:00,262.535,5557,4877,41.96803,Вспомогательный
2018-08-31 05:05:00,260.84041666666667,6014,4750,41.18084,Главный
2018-08-31 05:05:00,266.24583333333334,5217,4915,40.69746,Вспомогательный
2018-08-31 05:06:00,256.615,4525,4756,40.99374,Главный
2018-08-31 05:06:00,264.6770833333333,4728,4880,41.89596,Вспомогательный
2018-08-31 05:07:00,254.18416666666664,3423,4881,40.66862,Главный
2018-08-31 05:07:00,267.63333333333327,4956,4888,44.11926,Вспомогательный
2018-08-31 05:08:00,257.7008333333334,3046,4928,40.86512000000001,Главный
2018-08-31 05:08:00,260.17,4760,4851,42.16616,Вспомогательный
2018-08-31 05:09:00,259.0620833333333,2784,4882,41.29948,Главный
2018-08-31 05:09:00,269.3075,4912,4851,46.65468,Вспомогательный
2018-08-31 05:10:00,252.16625,2287,4876,40.8847,Главный
2018-08-31 05:10:00,263.7345833333334,5221,4843,45.70193,Вспомогательный
2018-08-31 05:11:00,271.3725,5959,4797,44.49842,Вспомогательный
2018-08-31 05:11:00,254.17875000000004,2772,4960,41.0688,Главный
2018-08-31 05:12:00,257.93416666666667,793,5037,41.37022,Главный
2018-08-31 05:12:00,269.0033333333333,6897,4756,41.10641,Вспомогательный
2018-08-31 05:13:00,263.99833333333333,492,5142,41.52826,Главный
2018-08-31 05:13:00,276.6191666666667,6228,4813,41.6107,Вспомогательный
2018-08-31 05:14:00,274.0875,4632,4852,40.73295,Вспомогательный
2018-08-31 05:14:00,262.6175,335,5287,41.56641,Главный
2018-08-31 05:15:00,276.83166666666665,3359,4935,43.3368,Вспомогательный
2018-08-31 05:15:00,261.19666666666666,403,5313,41.75085,Главный
2018-08-31 05:16:00,272.72583333333336,2993,4924,42.70134,Вспомогательный
2018-08-31 05:16:00,260.6791666666666,948,5443,42.05023,Главный
2018-08-31 05:17:00,274.81,2888,4909,44.10003,Вспомогательный
2018-08-31 05:17:00,259.4216666666666,3181,5474,42.53999,Главный
2018-08-31 05:18:00,273.15416666666664,2028,4944,44.29059,Вспомогательный
2018-08-31 05:18:00,254.5441666666667,5767,5653,42.6337,Главный
2018-08-31 05:19:00,281.3808333333334,1215,4909,43.05644,Вспомогательный
2018-08-31 05:19:00,254.6075,6561,5740,42.46934,Главный
2018-08-31 05:20:00,277.565,628,4985,41.92522,Вспомогательный
2018-08-31 05:20:00,257.2195833333333,5930,5871,42.43649,Главный
2018-08-31 05:21:00,263.20416666666665,4672,5974,42.44984,Главный
2018-08-31 05:21:00,282.0725,356,5084,43.84108,Вспомогательный
2018-08-31 05:22:00,270.6083333333333,4638,6040,42.50044000000001,Главный
2018-08-31 05:22:00,273.5333333333333,261,5177,46.42029,Вспомогательный
2018-08-31 05:23:00,272.8641666666667,363,5282,44.22868,Вспомогательный
2018-08-31 05:23:00,265.5629166666667,4979,6034,41.75887,Главный
2018-08-31 05:24:00,267.68333333333334,883,5282,44.22868,Вспомогательный
2018-08-31 05:24:00,262.98166666666674,5016,5861,41.35479,Главный
2018-08-31 05:25:00,273.6460416666667,4841,5977,42.7762,Главный
2018-08-31 05:25:00,275.59333333333336,3012,5372,44.85758,Вспомогательный
2018-08-31 05:26:00,268.28158333333334,4968,6072,42.65191,Главный
2018-08-31 05:26:00,275.91833333333335,5763,5483,44.44657,Вспомогательный
2018-08-31 05:27:00,276.83583333333337,6298,5409,44.88176,Вспомогательный
2018-08-31 05:27:00,264.51875,5428,6152,42.64352,Главный
2018-08-31 05:28:00,263.68416666666667,5541,5954,42.60335,Главный
2018-08-31 05:28:00,276.2191666666667,5695,5436,42.97325,Вспомогательный
2018-08-31 05:29:00,265.00166666666667,5920,5814,42.99009,Главный
2018-08-31 05:29:00,278.28333333333336,5232,5496,44.77102,Вспомогательный
2018-08-31 05:30:00,264.96666666666664,4545,5594,42.74697000000001,Главный
2018-08-31 05:30:00,275.9866666666667,4532,5697,43.18829,Вспомогательный
2018-08-31 05:31:00,266.5375,3358,5280,42.7782,Главный
2018-08-31 05:31:00,278.16833333333335,4923,5829,44.97315,Вспомогательный
2018-08-31 05:32:00,264.3875,3133,5176,42.89544,Главный
2018-08-31 05:32:00,275.7375,4969,5907,44.20052,Вспомогательный
2018-08-31 05:33:00,263.05125,2687,5030,42.74341,Главный
2018-08-31 05:33:00,277.76000000000005,5036,6504,45.51287,Вспомогательный
2018-08-31 05:34:00,256.2466666666666,1742,4898,42.77891,Главный
2018-08-31 05:34:00,276.5916666666667,5414,6504,45.51287,Вспомогательный
2018-08-31 05:35:00,254.335,1051,5028,42.30979,Главный
2018-08-31 05:35:00,283.3258333333334,6184,5944,48.46425,Вспомогательный
2018-08-31 05:36:00,250.05083333333334,652,5208,41.59711,Главный
2018-08-31 05:36:00,275.1858333333333,6193,5924,50.62967,Вспомогательный
2018-08-31 05:37:00,259.6716666666667,399,5236,41.31989,Главный
2018-08-31 05:37:00,286.29333333333335,6107,5753,51.36899,Вспомогательный
2018-08-31 05:38:00,277.0,4787,5664,52.32506,Вспомогательный
2018-08-31 05:38:00,262.6508333333333,300,5244,40.53083,Главный
2018-08-31 05:39:00,265.59791666666666,412,5257,39.90919,Главный
2018-08-31 05:39:00,281.6133333333333,3746,5448,50.89766,Вспомогательный
2018-08-31 05:40:00,277.36999999999995,2938,5353,44.05532,Вспомогательный
2018-08-31 05:40:00,263.54,977,5238,39.17089,Главный
2018-08-31 05:41:00,281.05833333333334,2626,5452,45.87645,Вспомогательный
2018-08-31 05:41:00,268.295,3150,5079,39.18829,Главный
2018-08-31 05:42:00,275.5733333333334,1938,5521,43.98514,Вспомогательный
2018-08-31 05:42:00,266.2516666666667,5386,4987,39.57349,Главный
2018-08-31 05:43:00,283.02250000000004,1261,5574,46.05114,Вспомогательный
2018-08-31 05:43:00,274.68041666666664,6494,5117,40.06954,Главный
2018-08-31 05:44:00,269.915,5847,5321,40.44238,Главный
2018-08-31 05:44:00,276.05,648,5437,48.79924000000001,Вспомогательный
2018-08-31 05:45:00,274.96375000000006,4976,5270,40.73958,Главный
2018-08-31 05:45:00,287.7808333333333,430,5295,46.73518,Вспомогательный
2018-08-31 05:46:00,258.9320833333333,4466,5210,41.30544,Главный
2018-08-31 05:46:00,278.705,300,5163,49.07095,Вспомогательный
2018-08-31 05:47:00,251.3658333333333,4574,5167,41.32509,Главный
2018-08-31 05:47:00,283.8516666666667,329,5149,48.50924000000001,Вспомогательный
2018-08-31 05:48:00,250.0141666666667,4961,5072,41.29532,Главный
2018-08-31 05:48:00,281.685,788,4981,45.19768,Вспомогательный
2018-08-31 05:49:00,255.57333333333335,4785,4979,41.66408,Главный
2018-08-31 05:49:00,283.34083333333336,2645,4788,43.80776,Вспомогательный
2018-08-31 05:50:00,250.27,4927,5067,41.995,Главный
2018-08-31 05:50:00,280.9766666666667,5111,4779,43.20144000000001,Вспомогательный
2018-08-31 05:51:00,251.23541666666665,5729,5035,42.32385,Главный
2018-08-31 05:51:00,286.48583333333335,6075,4837,43.39149000000001,Вспомогательный
2018-08-31 05:52:00,251.3591666666667,6272,5107,42.6351,Главный
2018-08-31 05:52:00,277.77583333333337,5206,5045,43.89325,Вспомогательный
2018-08-31 05:53:00,258.37079166666666,5928,5027,42.85421,Главный
2018-08-31 05:53:00,282.815,4859,5224,44.85655,Вспомогательный
2018-08-31 05:54:00,251.15958333333336,4580,5017,42.93837,Главный
2018-08-31 05:54:00,276.6666666666667,4534,5245,44.57201,Вспомогательный
2018-08-31 05:55:00,252.62250000000003,3725,4860,42.9473,Главный
2018-08-31 05:55:00,282.24125000000004,4928,5230,44.92615,Вспомогательный
2018-08-31 05:56:00,257.5970416666667,3205,4718,42.94516,Главный
2018-08-31 05:56:00,274.50624999999997,5139,5048,46.18489,Вспомогательный
2018-08-31 05:57:00,266.27500000000003,3090,4738,42.70563,Главный
2018-08-31 05:57:00,286.2225,5148,5044,46.4949,Вспомогательный
2018-08-31 05:58:00,269.09083333333336,2377,4883,42.46866,Главный
2018-08-31 05:58:00,282.0958333333333,5403,4857,45.09752,Вспомогательный
2018-08-31 05:59:00,292.7658333333333,6083,4742,44.69566,Вспомогательный
2018-08-31 05:59:00,260.30083333333334,1380,5001,42.53397,Главный
2018-08-31 06:00:00,287.1391666666667,5753,4641,45.9137,Вспомогательный
2018-08-31 06:00:00,249.76833333333335,809,5025,42.53692,Главный
2018-08-31 06:01:00,290.15250000000003,4904,4595,46.61539000000001,Вспомогательный
2018-08-31 06:01:00,257.860875,449,5092,42.21151,Главный
2018-08-31 06:02:00,281.9833333333333,4023,4647,46.83985,Вспомогательный
2018-08-31 06:02:00,274.3227500000001,363,5120,41.97859,Главный
2018-08-31 06:03:00,276.96583333333336,3334,4730,47.92483,Вспомогательный
2018-08-31 06:03:00,253.49145833333338,408,5032,42.21533,Главный
2018-08-31 06:04:00,274.0058333333333,3026,4682,48.13803,Вспомогательный
2018-08-31 06:04:00,249.32750000000001,899,5032,42.21533,Главный
2018-08-31 06:05:00,281.2633333333334,2953,4738,47.12975,Вспомогательный
2018-08-31 06:05:00,255.21333333333337,2821,4937,42.05473,Главный
2018-08-31 06:06:00,277.6983333333333,2863,4605,46.05462,Вспомогательный
2018-08-31 06:06:00,250.00083333333336,5243,4880,41.91389,Главный
2018-08-31 06:07:00,283.9983333333334,1828,4537,45.39713,Вспомогательный
2018-08-31 06:07:00,252.33124999999998,5994,4745,42.24009,Главный
2018-08-31 06:08:00,281.34166666666664,1300,4497,45.34996,Вспомогательный
2018-08-31 06:08:00,255.62791666666666,5406,4702,42.0925,Главный
2018-08-31 06:09:00,283.5866666666667,719,4561,44.93908,Вспомогательный
2018-08-31 06:09:00,264.85875000000004,4719,4684,42.18606,Главный
2018-08-31 06:10:00,282.5733333333333,579,4597,44.39509,Вспомогательный
2018-08-31 06:10:00,266.6141666666666,4510,4602,41.49782,Главный
2018-08-31 06:11:00,288.49666666666667,363,4592,43.33869,Вспомогательный
2018-08-31 06:11:00,271.4295833333333,4948,4700,41.6302,Главный
2018-08-31 06:12:00,287.28249999999997,376,4572,43.63736,Вспомогательный
2018-08-31 06:12:00,270.6995833333333,5076,4768,41.06717,Главный
2018-08-31 06:13:00,290.1991666666667,649,4699,43.60504,Вспомогательный
2018-08-31 06:13:00,269.95625,5027,4913,40.93896,Главный
2018-08-31 06:14:00,283.2291666666667,1263,4889,44.02714,Вспомогательный
2018-08-31 06:14:00,270.9083333333333,5289,4932,41.48339,Главный
